label,L0_x,L0_y,L0_z,L1_x,L1_y,L1_z,L2_x,L2_y,L2_z,L3_x,L3_y,L3_z,L4_x,L4_y,L4_z,L5_x,L5_y,L5_z,L6_x,L6_y,L6_z,L7_x,L7_y,L7_z,L8_x,L8_y,L8_z,L9_x,L9_y,L9_z,L10_x,L10_y,L10_z,L11_x,L11_y,L11_z,L12_x,L12_y,L12_z,L13_x,L13_y,L13_z,L14_x,L14_y,L14_z,L15_x,L15_y,L15_z,L16_x,L16_y,L16_z,L17_x,L17_y,L17_z,L18_x,L18_y,L18_z,L19_x,L19_y,L19_z,L20_x,L20_y,L20_z
go,0.0,0.0,0.0,0.2682039869339451,-0.02808521388183919,-0.11331865159858198,0.5867723435167128,-0.21615584922537126,-0.17856426701908298,0.6779645866010654,-0.522963043886616,-0.23585504724764364,0.5619345700402971,-0.7714407027674631,-0.26570532259444823,0.5824403062035827,-0.8117992130156215,-0.041777116423878366,0.773296863275262,-0.791767322616905,-0.17402360309222661,0.6391600364479851,-0.49604927684568184,-0.2336958224971433,0.5415263299310538,-0.5027948084314803,-0.2657861490645378,0.4081065286813016,-0.9275044295036324,-0.05518798932449303,0.5938813374035956,-0.9027764791685516,-0.1903462192270343,0.4655901647897509,-0.5274529052719025,-0.20809313924616266,0.38385970829873534,-0.568409652801856,-0.1941458220908209,0.22622072922580053,-0.9492156053849029,-0.09139208438096591,0.39438946890933885,-0.8662360040482283,-0.25081228671087064,0.30664208640114266,-0.507675401129135,-0.20208877378383708,0.2199944294986941,-0.5489584429242449,-0.13776114114516338,0.035270504968101704,-0.9187400572125817,-0.1340777467605422,0.21818178734451943,-0.8468077673787536,-0.2294249069918394,0.17067739533462514,-0.5909923163999095,-0.1724510006122939,0.07651946049910685,-0.6054194911095508,-0.10921415177172937
go,0.0,0.0,0.0,0.28013005652987305,-0.01839013619659936,-0.10997799433536144,0.6045286754367005,-0.20002000153175722,-0.17503114180720553,0.6903785124787208,-0.5137435094165191,-0.23299987429756258,0.5589922987960645,-0.7597748351717554,-0.26399644471220773,0.5958822179537275,-0.8017772702181958,-0.04558060210225934,0.7997236541425199,-0.7947832384587908,-0.183835852352292,0.6648660465045032,-0.49785942349638795,-0.2486050862948444,0.5572370085821227,-0.49042473231759803,-0.28274269739768804,0.4190721003424372,-0.9247783323668689,-0.061544002949949765,0.6125835679017733,-0.8992920535065009,-0.19940074749803538,0.4825845176671424,-0.5299842299159132,-0.22128406099559847,0.3934590306358759,-0.5652774887147529,-0.21056924541062763,0.23565567097391982,-0.9487263537841936,-0.09968670586282805,0.40910291101529916,-0.8628139691033379,-0.2587759069788002,0.31944068234836454,-0.5079619975473073,-0.21222793531790435,0.22921891606895728,-0.545476827903816,-0.1501433515362053,0.044116526399424025,-0.9167311641583994,-0.14419419032931705,0.23023983671609163,-0.8406768148681972,-0.24011845969469342,0.18076776293964453,-0.5848204231102478,-0.18467824376372957,0.08308700233262281,-0.5996673862840283,-0.12252129217550158
go,0.0,0.0,0.0,0.2782314309348007,-0.02059451819601354,-0.11641407553721835,0.5916848529495161,-0.1899175345686489,-0.1888606938196407,0.6778389076257114,-0.5020583507149919,-0.25289426824535066,0.554221178603334,-0.7574218042256031,-0.2890794219846262,0.5966919686216479,-0.8007374283939616,-0.052709252996486405,0.7790198516372393,-0.7667162730838457,-0.1890027850214017,0.6417853839612022,-0.4797126444786826,-0.24857040503323885,0.541934227006753,-0.4830060751353292,-0.2796343175162607,0.4218249706157984,-0.923656270998316,-0.06550065953486302,0.6030624947524126,-0.8909471673246788,-0.2047618608743736,0.47286880431065254,-0.5188478822164246,-0.22369869456916666,0.3902993367792889,-0.5576297047499167,-0.20915876723148297,0.2433050301982211,-0.9495409326202047,-0.1000525727087322,0.4014268352541381,-0.8498333217262376,-0.26057296638933775,0.3140797040546566,-0.49442620805008014,-0.2132886492807811,0.2262106711552241,-0.5324071654970987,-0.14918514926447596,0.05644242182794027,-0.9182558354255841,-0.1415478799545469,0.22623893698180553,-0.8283056617651081,-0.23897461876875914,0.1812389097163486,-0.5775500922191616,-0.18692769462519826,0.08969513461736726,-0.5985471675140046,-0.12593057200139798
go,0.0,0.0,0.0,0.2659494161543587,-0.008485395788599345,-0.11139261229545351,0.5995487366962456,-0.1870644071577583,-0.17785911420318865,0.683182063706571,-0.5107146650448883,-0.23538134421905144,0.5557562075050615,-0.7674057820905448,-0.26412690529951727,0.6049942089935945,-0.7945077723432155,-0.052339342472333954,0.7911133508797581,-0.7823507098583884,-0.18280624994231207,0.6490057149279498,-0.47888127343676345,-0.23281912836107935,0.55101747559769,-0.4766022236419565,-0.2584502151771098,0.4263755374589341,-0.9291476434828438,-0.06649718747109372,0.6164830634767274,-0.8995893544492629,-0.20321749039067966,0.4733168206429106,-0.5144246761665295,-0.2164985003500858,0.3885713173327195,-0.5610300697023971,-0.19909969382327888,0.2436961160878193,-0.9597010079484832,-0.10147623168466118,0.41149696058408564,-0.8638927619807119,-0.26140036290273194,0.31212681823597677,-0.4938730039591562,-0.20738415730419585,0.21945059756559668,-0.5369794686760273,-0.14062632469614414,0.053361530923458765,-0.9348658499040907,-0.14249818817683874,0.23121462968993362,-0.8384583783077961,-0.24011246363020108,0.17765197849592282,-0.57209713550598,-0.18414120923345992,0.08130333927783641,-0.5967480899380911,-0.12170427882117196
go,0.0,0.0,0.0,0.26689355588971553,-0.02153638102902747,-0.12356308100220995,0.5744684704556514,-0.19150459427028618,-0.19930831216802805,0.6614366306905308,-0.4990162007391304,-0.2652003440083126,0.5419954772252408,-0.759014434339627,-0.3027982015269849,0.5830021435432228,-0.81052470762349,-0.056197855438292775,0.7685279063584274,-0.7671891154480629,-0.1946644648317583,0.6272574565577408,-0.48221759097613226,-0.25678745003454423,0.5274266783105384,-0.4988264610195668,-0.2899593701939991,0.41073730449405554,-0.9311092828423759,-0.06631386757760052,0.5962890919206011,-0.8916183194203631,-0.2065371555401763,0.46233709505806286,-0.5203611809031895,-0.22488459882138256,0.38096090397067245,-0.5674758788743995,-0.2101550610173076,0.23190651137508708,-0.9565833167674831,-0.09949454912549222,0.3948739195939259,-0.8553579146671458,-0.2622496883402157,0.3045919588483025,-0.49971332809398616,-0.2149087746649297,0.2169381147046889,-0.5434531323178999,-0.15048077717708774,0.04298970478781795,-0.926960295336471,-0.14025675021141001,0.21637184869338427,-0.8317674350593018,-0.2391848458956521,0.1715666042640416,-0.5792914215666016,-0.1876519971843094,0.08128122894175283,-0.6012606232594196,-0.1271326517623561
go,0.0,0.0,0.0,0.2658939349819031,-0.009816081077353602,-0.1280105612094688,0.5873975615950058,-0.1891322328605879,-0.20273226687619558,0.6702475548162303,-0.5085793650922998,-0.2657538838357451,0.5537983287575293,-0.7771624621429639,-0.29976155621780387,0.5980767252250685,-0.7993091678602784,-0.058387369512311944,0.782198593326813,-0.7609798496496322,-0.19674224502848872,0.6397762547524681,-0.47214953290347716,-0.2532013713487927,0.5415487107918671,-0.4858882277905124,-0.281643403244637,0.4232046329604442,-0.9225907600546651,-0.06540865081263028,0.6116986370347397,-0.8802656068985297,-0.20433650488774688,0.47000813907854255,-0.5071509041491777,-0.2168705267207833,0.3883567480449934,-0.565297939848565,-0.198131407539228,0.24259719400749952,-0.950183820686315,-0.0966584352117492,0.4081449917094474,-0.8489243655933878,-0.26390657945880724,0.3087527682645955,-0.4893583535178995,-0.21305097861112451,0.21797357483028407,-0.5436048344333295,-0.14591231792082968,0.050860513151730555,-0.9279182928220319,-0.13501802086184117,0.22548161448500426,-0.8367857842362033,-0.23892130348169158,0.17414831523991361,-0.5752736244649828,-0.18591550373578092,0.07865358797461187,-0.6028694656460938,-0.1237632719077189
go,0.0,0.0,0.0,0.26657403345645947,-0.014241398829143827,-0.11904260317164904,0.5914513621312152,-0.19460233521496034,-0.19027528493225487,0.6718755353381863,-0.5163156902795285,-0.2502135042701073,0.5393172600448952,-0.7728578538689062,-0.2823343161722212,0.590886882579579,-0.8042911633718725,-0.06299536901476711,0.7734066894316564,-0.7623393541226916,-0.19377576629745805,0.628790879130507,-0.4704141903925628,-0.2464888232535327,0.5268720503302066,-0.4912971567636533,-0.2754383718169101,0.41341073477152385,-0.927810175264496,-0.07343891762340123,0.5998787511736807,-0.8875523600781131,-0.21008266921244795,0.46163032205305704,-0.5098803642005278,-0.22541833729376937,0.376671983972645,-0.5691160966972155,-0.21115490728501102,0.23209931035090905,-0.9521288948396744,-0.10437916377251552,0.3978146961000312,-0.8569523475452727,-0.2659083129779391,0.3057926804816966,-0.49330939954710146,-0.2150060130224198,0.21374530123641083,-0.5454407245939742,-0.15072168066569347,0.04083238464801067,-0.925402111791839,-0.14147411616448982,0.21610152663938667,-0.8378174349382191,-0.24121071265417982,0.1719338250472956,-0.5771128594894005,-0.1870741221354701,0.07914145868630507,-0.6013767788194873,-0.12604375103801857
go,0.0,0.0,0.0,0.2658492738347338,-0.014555953573366974,-0.12733753760916616,0.5834361289050631,-0.19151385721165062,-0.20482945506655467,0.667566896804305,-0.5112977573433939,-0.27066839863106124,0.5439178939500293,-0.7767832844376586,-0.3077492262272222,0.5896725510996128,-0.8051241886099164,-0.06372851320169436,0.7786586173540556,-0.7604015913960377,-0.20286410727634424,0.6355988495139591,-0.4711366511851084,-0.26060261096365794,0.5309821159241748,-0.48388069245977805,-0.2903654551625516,0.412375052177019,-0.9272026093648227,-0.07210854996996305,0.6034257913896538,-0.8863645249850458,-0.21506303543652738,0.4631303512873134,-0.5127206652718987,-0.2316046396940704,0.37622235029206247,-0.5702592050421414,-0.21585088451258005,0.2330796194346263,-0.9514796162232642,-0.10331526178188115,0.4045628857397987,-0.8521789684223421,-0.2705989171040393,0.3067268117383121,-0.49259881504634695,-0.2205654653804474,0.21232245685851375,-0.5457731313800039,-0.15469742714666548,0.04469623341059072,-0.9239818006694378,-0.1416254630233197,0.22729949383544448,-0.8328696026799364,-0.24592373385293276,0.177440932761461,-0.5731907493504022,-0.19367023787589777,0.08151761721530457,-0.5984369486136312,-0.132357952422343
go,0.0,0.0,0.0,0.26864992506141844,-0.016280277095574044,-0.12189396262606236,0.5817338384668147,-0.19654237621419002,-0.1931287670181697,0.6585678426094513,-0.5098668226272612,-0.2539871417501813,0.5386921591459536,-0.766304114400978,-0.2854302425582612,0.5955496590309372,-0.8017503324680678,-0.05016979186200949,0.7748807453055389,-0.7704065384763225,-0.18804012786507668,0.6373701848554516,-0.4776914141348559,-0.24555262942540246,0.535290099825072,-0.47766395602895695,-0.27386179931670424,0.42011561019955557,-0.9269592953673409,-0.06016092137151673,0.5973430394542181,-0.8927419190662493,-0.20103340654436327,0.46239157447391416,-0.5185613403331483,-0.21683097013823352,0.379902848002445,-0.5658593921764273,-0.1987527820319052,0.2392827485863198,-0.9528649199587769,-0.09404129518620832,0.39404249116213586,-0.8479028321332421,-0.2614768435327317,0.30063276070445233,-0.4892792839863364,-0.21478689720809505,0.21225967061181564,-0.5384521753003967,-0.1492325342373456,0.04933169069317593,-0.9230721428422443,-0.13480712084051127,0.21864111747677406,-0.8256346743572615,-0.24062792660540372,0.1681702814968698,-0.5685550459595482,-0.1915812052879492,0.07573403242032417,-0.5981149783380576,-0.13118297120641692
go,0.0,0.0,0.0,0.2592253409745238,-0.012216032399475678,-0.12533674005354672,0.5785429200578908,-0.18708066985515387,-0.20111088287452425,0.6558716926664265,-0.5058858087000419,-0.26582145653636713,0.5279065248821703,-0.7581067298722629,-0.30138653311624775,0.5964223891517094,-0.8002511796357364,-0.06227666665918604,0.7770155729240141,-0.7604121607232585,-0.20070284729093218,0.6323297039151985,-0.46691173902330724,-0.2588005300692601,0.5349482680876693,-0.4856977908296535,-0.29031289947676714,0.41864487558023883,-0.9276320114859218,-0.07297761075738284,0.6024440204723049,-0.8830220162228514,-0.2166379688263486,0.4614879240797062,-0.5035933997735029,-0.2331546064072652,0.38161253990664584,-0.5656439702539854,-0.21692080594258498,0.23742095380502456,-0.9535118941955938,-0.10636701721236808,0.39830389594933097,-0.847785789087349,-0.27504180438494896,0.30044505069418515,-0.4826174637697911,-0.22500065788280885,0.21169641715189932,-0.5376756276318005,-0.15837479527039622,0.04693019040869647,-0.9248295466169312,-0.14712634000249214,0.2173217051098058,-0.8200052556291594,-0.25244732111940893,0.16696940797610532,-0.5608284259084214,-0.20115753712851964,0.07464579765198938,-0.5926290658759962,-0.14018380873024372
go,0.0,0.0,0.0,0.2647500951714714,-0.012827821759649478,-0.12519410232505412,0.5905040591140739,-0.17883029603205594,-0.19960702422811855,0.6759190188815997,-0.49684957863807117,-0.2627914128901921,0.5467282284594933,-0.7573812293338773,-0.2966375831903264,0.6046243365073107,-0.7943509191810433,-0.058617650066560834,0.7902176976813609,-0.7701852852091569,-0.19772118737804054,0.6469385652731398,-0.47072270219274936,-0.25728264799711326,0.5457579119617016,-0.4803599539757337,-0.28909035990848136,0.42696896638379395,-0.9221746142389629,-0.06889595408800442,0.612153665749264,-0.900861814746328,-0.21384387978267402,0.47590032290790785,-0.5194022888793192,-0.2331867798928207,0.3938526918820487,-0.5687346947021759,-0.21857760762238373,0.24342485572373673,-0.9482099548952659,-0.10214654413107781,0.4060408771443977,-0.8559766000361972,-0.2718928646667657,0.3126041887181289,-0.4898050363030705,-0.22406699310779757,0.22478339733557529,-0.5393279405428301,-0.15841224056361553,0.04967181235901499,-0.9197441812201926,-0.14239387203617238,0.22542340517481904,-0.8241071061090159,-0.24818191569555473,0.1779732388269648,-0.5640843795464755,-0.1974470906061567,0.08697023266146987,-0.5921639576005372,-0.13668697300748206
go,0.0,0.0,0.0,0.26312698437802373,-0.01344341485266466,-0.11811581815106043,0.594331748305164,-0.18702036742878553,-0.18982330363835134,0.6795461095879017,-0.5100370861678785,-0.25202350084158,0.5508727492735274,-0.773102807691641,-0.28404501806111854,0.611318009146385,-0.7894501574694403,-0.055305881828033525,0.8031316276724595,-0.7870692258001282,-0.19409411872846832,0.6546130733180078,-0.48369481516709323,-0.2512625840475656,0.5559900884331734,-0.49157427708923224,-0.2820304344786308,0.4335901200283002,-0.9242465888009155,-0.06967258249209721,0.6262461028004663,-0.9279251962998408,-0.21692735412380706,0.4814441616045279,-0.5387580198433736,-0.23346927018875077,0.39943305345154057,-0.5834256366664844,-0.2159736436946813,0.24853526917372845,-0.9590960768971337,-0.10651759225260804,0.4147020635446125,-0.8840220415748105,-0.2751400178494757,0.315168077326968,-0.5096923880712174,-0.22264923853279464,0.22659768394459393,-0.5558509234309011,-0.15432146777630124,0.05336533492369235,-0.9400057017280772,-0.15016241248802611,0.22780809802346158,-0.8465129136389684,-0.25229450388438823,0.1775446678039517,-0.5832085695162008,-0.19880484696478,0.08763689118642476,-0.6139615769409095,-0.13739981419284375
